id,date,decision,confidence_rate,starting_price,ending_price,before_total,after_total,result_rate,max_opposite_price_move_rate,max_opposite_price_move_rate_time,max_take_profit_rate,take_profit_rate_time,trade_state,control_state
415,2024-03-10 12:00:00+03:00,DOWN,0.76,69568.45,69194.83,157494.7738670992195256785959,158340.6055251601021585270213,1.0054,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
416,2024-03-10 16:00:00+03:00,DOWN,0.76,69194.83,69400.19,158340.6055251601021585270213,157870.6740757924705221854751,-0.0030,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
419,2024-03-11 00:00:00+03:00,UP,0.66,68955.88,68604.42,157870.6740757924705221854751,157066.0258411433293366951687,-0.0051,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
425,2024-03-11 04:00:00+03:00,UP,0.74,68604.41,71019.99,157066.0029466963183214676751,162596.3397777831346443683587,1.0352,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
426,2024-03-11 08:00:00+03:00,UP,0.68,71019.99,71487.20,162596.3397777831346443683587,163665.9912365847770880971644,1.0066,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
421,2024-03-11 12:00:00+03:00,UP,0.68,71487.21,72010.00,163666.0141310317881033246580,164862.9129263206531814629305,1.0073,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
423,2024-03-11 20:00:00+03:00,UP,0.83,71970.00,72078.10,164771.3351382765922714885031,165018.8241104656668806943932,1.0015,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
428,2024-03-12 08:00:00+03:00,DOWN,0.60,72121.10,72023.82,165117.2702326130323589169026,165339.9874131361884919747100,1.0014,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
429,2024-03-12 12:00:00+03:00,DOWN,0.64,72023.82,71703.41,165339.9874131361884919747100,166075.5299790129076961867834,1.0045,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
430,2024-03-12 16:00:00+03:00,UP,0.60,71703.41,71349.99,166075.5299790129076961867834,165256.9578385082546840359480,-0.0049,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
431,2024-03-12 20:00:00+03:00,UP,0.69,71349.99,71452.01,165256.9578385082546840359480,165493.2510018105146022625006,1.0014,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
435,2024-03-13 12:00:00+03:00,DOWN,0.62,73065.40,72634.95,169230.0969804444405919462659,170227.0818083552206527247365,1.0059,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
436,2024-03-13 16:00:00+03:00,DOWN,0.70,72634.95,73349.24,170227.0818083552206527247365,168553.0736034223329649100584,-0.0098,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
438,2024-03-14 00:00:00+03:00,DOWN,0.62,73072.40,73267.08,168553.0736034223329649100584,168104.0133239034686634554916,-0.0027,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
439,2024-03-14 04:00:00+03:00,DOWN,0.74,73267.08,73224.00,168104.0133239034686634554916,168202.8560905865923996549097,1.0006,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
440,2024-03-14 08:00:00+03:00,DOWN,0.74,73224.00,72884.00,168202.8560905865923996549097,168983.8701170096154715423055,1.0046,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
441,2024-03-14 12:00:00+03:00,DOWN,0.65,72884.01,70844.01,168983.8701170096154715423055,173713.6742954391450152919744,1.0280,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
444,2024-03-15 00:00:00+03:00,DOWN,0.70,71388.94,68224.01,173713.6742954391450152919744,181415.0299842596291579791754,1.0443,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
450,2024-03-15 08:00:00+03:00,DOWN,0.62,68448.28,67757.76,181415.0299842596291579791754,183245.1812532868561259346562,1.0101,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
447,2024-03-15 12:00:00+03:00,DOWN,0.61,67757.75,68157.07,183245.1812532868561259346562,182165.2536320470347418389885,-0.0059,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
448,2024-03-15 16:00:00+03:00,UP,0.73,68157.07,68964.00,182165.2536320470347418389885,184321.9573769895288036323158,1.0118,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
446,2024-03-16 00:00:00+03:00,UP,0.64,69499.84,69200.08,185754.1115101733068489043178,184952.9348101076728782213989,-0.0043,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
455,2024-03-16 04:00:00+03:00,UP,0.60,69200.07,69432.45,184952.9080828358532347075650,185573.9964253807292091781304,1.0034,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
456,2024-03-16 08:00:00+03:00,DOWN,0.62,69432.45,68256.01,185573.9964253807292091781304,188718.2995913308707506453481,1.0169,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
451,2024-03-16 12:00:00+03:00,UP,0.78,68256.00,68385.58,188718.2995913308707506453481,189076.5701794263444706387351,1.0019,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
452,2024-03-16 16:00:00+03:00,DOWN,0.67,68385.58,66911.52,189076.5701794263444706387351,193152.1400442821400540115709,1.0216,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
453,2024-03-16 20:00:00+03:00,UP,0.64,66911.51,65300.63,193152.1400442821400540115709,188502.0444276306369901858381,-0.0241,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
454,2024-03-17 00:00:00+03:00,UP,0.68,65300.64,66538.99,188502.0732944339783408951636,192076.7938862101434302181400,1.0190,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
459,2024-03-17 08:00:00+03:00,UP,0.74,65636.68,66955.49,189472.1133539167275770691798,193279.0962453774004736251086,1.0201,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
460,2024-03-17 12:00:00+03:00,UP,0.62,66955.49,67965.50,193279.0962453774004736251086,196194.6722496571634662096763,1.0151,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
457,2024-03-17 20:00:00+03:00,DOWN,0.69,68536.72,68393.48,197843.6017901217986843007415,198257.0898811833062446791669,1.0021,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
462,2024-03-18 00:00:00+03:00,DOWN,0.81,68393.47,67972.01,198257.0898811833062446791669,199478.8064149594623053364560,1.0062,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
464,2024-03-18 04:00:00+03:00,DOWN,0.73,67972.01,68218.38,199478.8064149594623053364560,198755.7794876043118143010174,-0.0036,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
463,2024-03-18 08:00:00+03:00,DOWN,0.62,68218.38,68253.40,198755.7794876043118143010174,198653.7479325064642400880733,-0.0005,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
465,2024-03-18 12:00:00+03:00,DOWN,0.80,68253.39,67467.19,198653.7479325064642400880733,200942.0090229011916255784826,1.0115,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
467,2024-03-18 20:00:00+03:00,UP,0.71,66936.00,67609.99,200942.0090229011916255784826,202965.3283826081531133238460,1.0101,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
470,2024-03-19 04:00:00+03:00,DOWN,0.61,65876.01,64704.22,197759.9168730239202901058381,201277.6328517639912135989750,1.0178,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
471,2024-03-19 08:00:00+03:00,DOWN,0.66,64704.23,63081.34,201277.6328517639912135989750,206326.0115679437411882240906,1.0251,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
472,2024-03-19 12:00:00+03:00,DOWN,0.67,63081.34,64051.85,206326.0115679437411882240906,203151.6741571213794523988313,-0.0154,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
473,2024-03-19 16:00:00+03:00,DOWN,0.62,64051.85,64391.99,203151.6741571213794523988313,202072.8605015001403155598651,-0.0053,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
469,2024-03-19 20:00:00+03:00,DOWN,0.67,64392.00,61937.40,202072.8605015001403155598651,209775.8056404456963538654503,1.0381,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
475,2024-03-20 04:00:00+03:00,UP,0.80,61860.82,62957.85,209775.8056404456963538654503,213495.9366064066736294832164,1.0177,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
476,2024-03-20 08:00:00+03:00,UP,0.82,62957.85,63392.94,213495.9366064066736294832164,214971.3673439252115025117880,1.0069,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
477,2024-03-20 12:00:00+03:00,UP,0.77,63392.95,63600.37,214971.4012548571455515102257,215674.7818050331898771062778,1.0033,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
478,2024-03-20 16:00:00+03:00,DOWN,0.68,63600.37,65784.46,215674.7818050331898771062778,208268.3290722494821773131940,-0.0343,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
480,2024-03-21 00:00:00+03:00,DOWN,0.66,67840.51,66654.45,208268.3290722494821773131940,211909.4976657555189218958053,1.0175,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
486,2024-03-21 08:00:00+03:00,DOWN,0.60,66985.19,67044.00,211909.4976657555189218958053,211723.4506073277816553776885,-0.0009,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
483,2024-03-21 20:00:00+03:00,UP,0.77,65223.73,65501.27,211723.4506073277816553776885,212624.3761827519064719227331,1.0043,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
487,2024-03-22 12:00:00+03:00,DOWN,0.61,64233.90,63877.04,208510.3528112549220057387841,209668.7598907600498504900438,1.0056,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
488,2024-03-22 16:00:00+03:00,DOWN,0.69,63877.04,63866.93,209668.7598907600498504900438,209701.9447591023459885701498,1.0002,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
493,2024-03-23 04:00:00+03:00,UP,0.71,63556.00,64575.41,209701.9447591023459885701498,213065.4707756370008209102640,1.0160,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
496,2024-03-23 16:00:00+03:00,DOWN,0.68,65104.06,64872.90,214809.7424902965051195895013,215572.4509922556293297147118,1.0036,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
498,2024-03-24 00:00:00+03:00,UP,0.60,63990.02,63962.98,215572.4509922556293297147118,215481.3574268085394207402266,-0.0004,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
500,2024-03-24 04:00:00+03:00,UP,0.71,63962.98,64583.43,215481.3574268085394207402266,217571.5572301238846139066218,1.0097,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
502,2024-03-24 12:00:00+03:00,UP,0.68,65334.00,65673.36,220100.1111287045899755552659,221243.3623258245763479510236,1.0052,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
504,2024-03-24 20:00:00+03:00,DOWN,0.61,65843.02,67209.99,221814.9205474870494972339805,217209.8106673388064176906373,-0.0208,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
506,2024-03-25 04:00:00+03:00,DOWN,0.62,67350.00,66821.19,217209.8106673388064176906373,218915.2705037010251886147500,1.0079,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
507,2024-03-25 08:00:00+03:00,UP,0.66,66821.19,66810.15,218915.2705037010251886147500,218879.1019681457490955358583,-0.0002,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
505,2024-03-25 12:00:00+03:00,UP,0.72,66810.15,69792.05,218879.1019681457490955358583,228648.2103170839539824875921,1.0446,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
508,2024-03-25 16:00:00+03:00,DOWN,0.64,69792.06,70960.89,228648.2430784386236166298737,224818.9976605877761643290605,-0.0168,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
509,2024-03-25 20:00:00+03:00,DOWN,0.64,70960.89,69880.01,224818.9976605877761643290605,228243.4524298469570384767775,1.0152,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
514,2024-03-26 16:00:00+03:00,DOWN,0.65,70250.01,69477.67,228243.4524298469570384767775,230752.7979523553239241056500,1.0110,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
515,2024-03-26 20:00:00+03:00,UP,0.71,69477.66,69988.00,230752.7979523553239241056500,232447.7655564312962008263697,1.0074,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
517,2024-03-27 04:00:00+03:00,DOWN,0.70,70388.00,69725.99,233776.2662454433056664537708,235974.9680982754066323037603,1.0094,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
519,2024-03-27 12:00:00+03:00,DOWN,0.68,70220.73,68874.00,235974.9680982754066323037603,240500.6198365440124752496033,1.0192,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
521,2024-03-27 20:00:00+03:00,UP,0.71,68652.01,69469.99,240500.6198365440124752496033,243366.1542471737416168217826,1.0119,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
522,2024-03-28 00:00:00+03:00,DOWN,0.65,69469.99,69290.00,243366.1542471737416168217826,243996.6923270402969704876137,1.0026,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
527,2024-03-28 04:00:00+03:00,UP,0.79,69290.00,70399.03,243996.6923270402969704876137,247902.0127440046136186212532,1.0160,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
528,2024-03-28 08:00:00+03:00,UP,0.75,70399.04,70647.18,247902.0479578438872569957618,248775.8441655799498820535882,1.0035,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
523,2024-03-28 12:00:00+03:00,UP,0.60,70647.18,71290.39,248775.8441655799498820535882,251040.8335214996437688249453,1.0091,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
524,2024-03-28 16:00:00+03:00,UP,0.63,71290.38,70798.26,251040.7983076603701304504367,249307.8548493260784441303852,-0.0069,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
525,2024-03-28 20:00:00+03:00,UP,0.81,70798.26,70780.60,249307.8548493260784441303852,249245.6672091688330747480961,-0.0003,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
526,2024-03-29 00:00:00+03:00,UP,0.71,70780.60,70442.22,249245.6672091688330747480961,248054.1013158274577581241446,-0.0048,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
530,2024-03-29 16:00:00+03:00,UP,0.61,69179.99,69665.99,243609.3048811910012125178727,245320.6974698898262136386257,1.0070,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
532,2024-03-30 00:00:00+03:00,DOWN,0.78,69850.53,69773.99,245970.5336598455487768213907,246240.0603856459768953106550,1.0011,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
535,2024-03-30 04:00:00+03:00,DOWN,0.61,69774.00,69852.18,246240.0603856459768953106550,245964.1546339196919973017206,-0.0011,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
536,2024-03-30 08:00:00+03:00,DOWN,0.64,69852.18,70183.55,245964.1546339196919973017206,244797.3314664674812239637107,-0.0047,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
537,2024-03-30 12:00:00+03:00,DOWN,0.74,70183.54,69999.99,244797.3314664674812239637107,245437.5463970718666137382724,1.0026,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
539,2024-03-30 20:00:00+03:00,DOWN,0.77,69896.34,69582.18,245437.5463970718666137382724,246540.7037237087706006333232,1.0045,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
540,2024-03-31 00:00:00+03:00,UP,0.67,69582.17,69916.61,246540.7037237087706006333232,247725.6778766183041958011055,1.0048,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
541,2024-03-31 04:00:00+03:00,UP,0.60,69916.60,70301.73,247725.6424450266013631974945,249090.2193362777934260696629,1.0055,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
551,2024-04-01 04:00:00+03:00,DOWN,0.65,70588.01,69594.94,250104.5549435464852022466535,253623.1600207796825690486796,1.0141,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
550,2024-04-01 20:00:00+03:00,DOWN,0.66,69648.01,69649.80,253623.1600207796825690486796,253616.6417375374593435495074,-0.0000,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,ERROR
549,2024-04-02 00:00:00+03:00,DOWN,0.62,69649.81,66703.97,253616.6417375374593435495074,264343.3622827350320179416110,1.0423,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
553,2024-04-02 04:00:00+03:00,DOWN,0.66,66703.97,66455.50,264343.3622827350320179416110,265328.0322390568397515067639,1.0037,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
554,2024-04-02 08:00:00+03:00,DOWN,0.64,66455.50,65622.69,265328.0322390568397515067639,268653.0819118304841709069993,1.0125,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
558,2024-04-03 00:00:00+03:00,UP,0.63,65463.99,66225.79,268653.0819118304841709069993,271779.3795573059961713426121,1.0116,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
559,2024-04-03 04:00:00+03:00,UP,0.71,66225.79,66135.99,271779.3795573059961713426121,271410.8556290260001387367864,-0.0014,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
560,2024-04-03 08:00:00+03:00,UP,0.71,66135.98,66059.76,271410.8145907266371102253603,271098.0206729816337961360948,-0.0012,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
561,2024-04-03 12:00:00+03:00,UP,0.79,66059.75,65836.01,271097.9796346822707676246688,270179.7887247338708529784834,-0.0034,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
562,2024-04-03 16:00:00+03:00,UP,0.65,65836.02,65784.00,270179.8297630332338814899095,269966.3485297467595650516572,-0.0008,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
563,2024-04-03 20:00:00+03:00,UP,0.77,65784.01,65963.28,269966.3895680461225935630833,270702.0831607271347178976755,1.0027,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
564,2024-04-04 00:00:00+03:00,UP,0.71,65963.27,65620.01,270702.0421224277716893862494,269293.3614584924550061760519,-0.0052,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
569,2024-04-04 04:00:00+03:00,UP,0.82,65620.00,66091.60,269293.3204201930919776646258,271228.6866181535165765166014,1.0072,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
570,2024-04-04 08:00:00+03:00,UP,0.68,66091.59,66353.67,271228.6455798541535480051753,272304.1773295604047754587923,1.0040,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
565,2024-04-04 12:00:00+03:00,UP,0.67,66353.68,67647.99,272304.2183678597678039702183,277615.8464927159110663538072,1.0195,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
568,2024-04-05 00:00:00+03:00,DOWN,0.69,68487.80,67863.99,281062.2839115224084844239463,283622.2940640874900556916538,1.0091,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
575,2024-04-05 04:00:00+03:00,DOWN,0.71,67864.00,66930.74,283622.2940640874900556916538,287522.6439131716921506075856,1.0138,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
576,2024-04-05 08:00:00+03:00,DOWN,0.64,66930.75,66478.00,287522.6439131716921506075856,289467.5776996851928004761077,1.0068,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
572,2024-04-05 16:00:00+03:00,DOWN,0.73,68190.62,67412.40,289467.5776996851928004761077,292771.1032918773302343517128,1.0114,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
573,2024-04-05 20:00:00+03:00,UP,0.64,67412.41,67820.62,292771.1032918773302343517128,294543.9533068045112233560328,1.0061,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
578,2024-04-06 04:00:00+03:00,UP,0.62,67788.00,67992.02,294402.2851274680798672860666,295288.3409811841658656120786,1.0030,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
579,2024-04-06 12:00:00+03:00,UP,0.73,67668.16,68104.00,293881.8217733393878467028430,295774.6684711318538868479713,1.0064,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
580,2024-04-06 16:00:00+03:00,DOWN,0.66,68104.01,68259.98,295774.7119009845014746334005,295097.3364892400747852945705,-0.0023,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
581,2024-04-06 20:00:00+03:00,DOWN,0.71,68259.99,68896.00,295097.3364892400747852945705,292347.7776776943716587017421,-0.0093,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
588,2024-04-07 08:00:00+03:00,UP,0.60,69364.00,69357.00,292347.7776776943716587017421,292318.2748456237895036701564,-0.0001,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
583,2024-04-07 12:00:00+03:00,UP,0.70,69357.00,69543.74,292318.2748456237895036701564,293105.3261114610054508984876,1.0027,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
584,2024-04-07 16:00:00+03:00,DOWN,0.68,69543.73,69068.01,293105.2839645580474763912996,295110.2964320748107323378655,1.0068,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
585,2024-04-07 20:00:00+03:00,UP,0.65,69068.01,69360.39,295110.2964320748107323378655,296359.5628937958018708102342,1.0042,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
593,2024-04-08 04:00:00+03:00,UP,0.74,69458.95,70698.63,296780.6850720132616375789484,302077.5270149172848079101133,1.0179,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
590,2024-04-08 16:00:00+03:00,DOWN,0.73,71773.98,71766.00,306672.2280533319089981976216,306706.3245933296294622683840,1.0001,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
592,2024-04-09 00:00:00+03:00,UP,0.71,71620.00,71285.00,306706.3245933296294622683840,305271.7166801941166743619346,-0.0047,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
595,2024-04-09 04:00:00+03:00,DOWN,0.72,71285.00,70383.99,305271.7166801941166743619346,309130.2124288933058595308600,1.0126,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
596,2024-04-09 08:00:00+03:00,DOWN,0.75,70383.98,70794.85,309130.2124288933058595308600,307325.6493680851589974394374,-0.0058,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
597,2024-04-09 12:00:00+03:00,DOWN,0.71,70794.84,69264.00,307325.6493680851589974394374,313971.1393088582363121087013,1.0216,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
600,2024-04-10 00:00:00+03:00,DOWN,0.67,69146.00,69150.18,313971.1393088582363121087013,313952.1591890781907935279502,-0.0001,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
601,2024-04-10 04:00:00+03:00,UP,0.62,69150.18,69336.28,313952.1591890781907935279502,314797.0810218931950539170851,1.0027,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
603,2024-04-10 12:00:00+03:00,UP,0.66,69043.00,68657.32,313465.5459594107423430792265,311714.5010777337362004307495,-0.0056,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
604,2024-04-10 16:00:00+03:00,UP,0.84,68657.31,70083.99,311714.4556762381523743017657,318191.7962481914585441672737,1.0208,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
606,2024-04-11 00:00:00+03:00,UP,0.62,70631.08,70851.67,320675.6666700870022347438016,321677.1782611706228139981771,1.0031,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
607,2024-04-11 04:00:00+03:00,DOWN,0.77,70851.66,70735.99,321677.1328596750389878691933,322202.2919590931558218251913,1.0016,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
611,2024-04-11 20:00:00+03:00,DOWN,0.88,70459.67,70006.23,322202.2919590931558218251913,324275.8101470995884459894603,1.0064,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
617,2024-04-12 04:00:00+03:00,DOWN,0.81,70977.27,70764.01,324275.8101470995884459894603,325250.1369882414139660748583,1.0030,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
618,2024-04-12 08:00:00+03:00,DOWN,0.69,70764.00,70904.01,325250.1369882414139660748583,324606.6138454043261761055216,-0.0020,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
616,2024-04-12 20:00:00+03:00,DOWN,0.68,66843.98,67116.52,324606.6138454043261761055216,323283.1096713945425717175752,-0.0041,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
623,2024-04-13 04:00:00+03:00,DOWN,0.65,67160.55,67446.52,323283.1096713945425717175752,321906.5683703967291628155624,-0.0043,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
